gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Ubap1,441,2,1,1,2,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2,3,2,2,1,1,0,1,0,0,-2,-1,0,0,-1,-2,-2,-2,-3,-4,-4,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-5,-3,-2,-2,-3,-3,-3,-4,-4,-2,-3,-4,-4,-3,-2,-2,-2,-2,-1,-2,-3,-2,-2,-2,-1,-1,0,-1,0,0,1,0,-1,-1,0,1,1,2,2,1,1,1,1,0,0,0,0,1,1,2
Uba7,977,0,-1,0,1,2,2,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-2,-3,-4,-4,-4,-4,-3,-3,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-3,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4
Tut7,1474,2,1,0,1,1,1,0,-1,-2,-2,-2,-2,-3,-3,-4,-3,-3,-3,-4,-3,-2,-1,0,2,3,3,2,2,2,2,2,2,3,3,3,3,4,6,7,7,7,6,6,6,6,6,5,5,6,5,6,6,6,5,4,3,3,3,3,3,3,3,2,2,2,3,1,0,0,1,2,2,2,2,1,0,0,0,0,0,-1,-2,-2,-2,-1,-2,-2,-1,-1,-1,-1,0,1,1,1,0,1,2,2,2
Armc8,673,0,-1,-2,-2,-2,-1,0,0,0,0,-1,-1,-2,-2,-1,-1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,1,1,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-2,-2,-1,-1,0,0,-1
Nadk,439,-5,-6,-5,-5,-4,-4,-3,-4,-4,-3,-3,-2,-2,0,0,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,5,6,6,7,7,7,7,7,7,6,6,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,1,0,0,0,0,1,1,1,1,1,2,2,2,3,3,2,2,2,2,3,4,4,5,4,4,4,4,4,4,4,5,6,5,5,5,4,4,4
Inpp5b,993,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,1,1,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,0,1,3,3,2,2,2,1,0,-1,-1,-1,-1,-3,-3,-4,-4,-3,-3,-2,-1,-2,-1,-1,-1,-2,-3,-3,-3,-3,-4,-5,-7,-7,-7,-7,-7,-7,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-6,-6,-6,-5,-5,-5,-5,-4,-3,-3,-3,-3,-2,-2,0,0,0,0,0,-1,-1,0,1,1,1
Cnp,400,-2,-3,-3,-3,-3,-3,-2,-3,-2,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,1,2,3,2,3,3,3,2,2,3,4,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,0,2,1,0,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,1,0,0,0,0,-1,-2,-3,-3,-2,-3,-2,-2,-1,-1,-3,-4,-4,-3,-3,-2,-2,-3,-3,-3,-3,-4,-5,-4,-4,-5,-5,-6,-6
Poldip3,420,4,4,4,6,6,6,6,7,8,8,8,7,6,5,5,5,6,6,5,5,4,4,4,5,4,3,3,4,4,5,5,4,4,3,2,2,3,3,4,4,4,4,5,4,4,5,3,4,4,4,4,5,4,3,4,5,6,5,6,5,6,6,6,5,6,7,5,5,4,4,4,5,5,6,6,5,6,5,5,5,6,5,7,7,6,6,4,4,4,3,3,3,3,4,5,5,7,7,7,7
Pla2g4a,740,3,2,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-2,-1,-1,-1,0,-1,-1,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-2,-1,-1,-2,-4,-5,-5,-6,-6,-7,-7,-7,-6,-6,-6,-7,-8,-8,-8,-7,-7,-7,-6,-6,-6,-6,-5,-5,-5,-4,-3,-3,-4,-3,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2
Ptpn1,432,-5,-6,-5,-4,-3,-4,-2,-2,-1,1,1,3,2,3,3,4,4,5,4,4,4,4,5,4,3,3,5,5,6,7,7,7,6,4,4,3,2,2,2,1,1,0,0,0,0,-2,-3,-4,-3,-2,-2,-2,-2,-1,-1,-1,-2,-2,-3,-3,-3,-3,-2,-1,-1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,3,3,2
Samhd1,658,1,0,1,1,1,1,1,1,0,0,0,0,1,2,1,3,3,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,-1,-3,-3,-3,-3,-2,-3,-3,-4,-6,-6,-6,-6,-6,-6,-7,-7,-6,-6,-6,-5,-6,-5,-4,-3,-2,-2,-2,-2,-1,-2,-1,0,-1,-1,-1,0,0,1,2,2,2,1,0,-1,1,1,-1,-2,-2,-3,-2,-3,-4,-4,-5,-5,-4
Rbm10,852,1,0,2,1,2,0,-1,0,-1,-2,-3,-2,-2,-2,-2,-3,-2,-3,-3,-3,-2,-3,-4,-4,-2,-1,-2,-2,-2,-3,-4,-4,-6,-6,-6,-5,-5,-7,-6,-5,-4,-4,-5,-5,-5,-5,-6,-5,-5,-5,-4,-5,-4,-3,-4,-4,-2,-2,0,1,1,1,2,3,4,4,4,5,5,4,3,3,3,3,3,3,2,2,2,3,2,3,2,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Supt6h,1726,-6,-7,-8,-8,-9,-10,-10,-11,-11,-12,-12,-12,-13,-13,-12,-11,-12,-13,-13,-13,-14,-12,-12,-12,-12,-12,-13,-13,-14,-15,-16,-17,-17,-17,-17,-17,-17,-16,-16,-16,-16,-16,-15,-14,-15,-15,-14,-14,-14,-14,-14,-16,-16,-16,-16,-16,-14,-13,-12,-11,-10,-9,-8,-8,-8,-6,-5,-6,-6,-6,-6,-5,-6,-6,-5,-6,-7,-6,-6,-5,-4,-2,-2,-1,0,-1,-2,-2,-3,-3,-2,-2,-1,1,2,1,0,0,0,0
Pdk3,415,7,6,5,5,4,4,3,4,3,2,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,0,1,1,1,1,0,0,0,0,-1,-1,-2,-2,-2,-3,-3,-2,-2,-1,-2,-3,-3,-2,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-1,-2,-2,-1,-1,0,0,-1,-1,-1
Papss2,621,6,6,6,6,6,6,5,5,6,6,5,4,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,6,5,5,4,3,3,3,2,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-1,0,-1,0,-1,-2,-2,-2,-1,0,0,0,-1,-1,0,1,2,2,2,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1
Arg2,354,4,3,3,3,2,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,2,2,2,2,2,3,4,4,4,5,5,5,5,5,4,5,4,3,2,1,1,1,2,2,2,2,2,2,1,-1,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-3,-3,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1
Zfand2b,257,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-1,0,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0,0,-1,0,0,0,0,-1,-1,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,0,1,1,1,1,0,1,2,1,2,3,2,2,3,3,5,4,4,5,5,6,6,5,4,6,6,6,7,7,6,5,4,5,5,6,6,5
Cept1,416,3,2,2,2,3,2,2,2,1,0,-1,-1,-1,0,0,1,1,2,2,3,4,4,3,2,2,3,3,3,3,3,3,4,4,4,3,2,2,2,2,2,2,2,2,1,1,0,0,0,1,0,-1,-1,0,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Plpp3,312,4,3,4,5,5,4,4,5,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,-2,-2,-2,-1,-2,-2,-2,-1,0,-1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3
Prkcd,674,-2,-2,-2,-1,-2,-2,-3,-3,-3,-4,-3,-3,-2,-1,-1,-1,-1,0,1,1,2,3,4,4,3,3,4,4,4,4,3,2,2,1,2,1,1,2,2,3,2,2,1,1,1,2,2,1,-1,-2,-2,-2,-2,-3,-2,-2,-3,-3,-3,-3,-2,-2,-2,-3,-2,-1,0,0,0,0,0,1,1,0,0,-1,-1,-2,-1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,-2,-3,-2,-2
Gm5431,844,0,0,0,1,1,1,1,1,0,0,0,0,-1,0,0,0,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-3,-3,-4,-4,-4,-4,-5,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,0,0,0
Ugdh,493,1,1,1,2,2,1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-2,-3,-3,-3,-2,-1,0,0,1,1,0,0,0,0,0,-1,-2,-2,-2,-1,-2,-2,-3,-2,-2,-2,-2,-3,-2,-2,-2,-1,-1,0,-1,-1,-2,-2,-2,-1,-1,0,0,0,-1,0,2,2,2,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4
Pip5k1a,546,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,3,3,3,3,2,2,1,0,1,2,2,2,3,3,3,3,4,4,4,4,4,4,3,2,2,2,2,1,1,1,2,2,2,3,4,3,4,3,2,1,1,1,0,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-3,-5,-4,-3,-3,-2,-2,-1,-1,-1
Arg1,323,4,3,4,5,4,4,3,3,2,4,4,5,4,4,3,3,2,1,2,1,1,0,-1,-1,-1,0,-1,-2,-2,-2,-2,-3,-4,-5,-5,-5,-5,-5,-3,-4,-4,-4,-3,-3,-2,-1,0,0,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-1,0,0,1,2,2,2,2,2,2,1,1,0,-1,-1,-1,-1,-2,-2,-2,-1,0,0,0,0,1,1,1,2,1,1,0,0,0,-1,-1,-2,-2,-2,-2,-3,-3
Dnajb6,241,3,2,2,2,3,3,4,3,3,4,3,2,1,0,1,2,2,4,5,5,4,2,2,2,0,-1,-1,-1,-2,-3,-2,-1,0,0,-1,-1,-2,0,0,-1,1,1,1,2,1,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,1,0,-1,-2,-3,-2,-2,-1,0,-1,-2,-3,-4,-3,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-4,-3,-3,-4,-4,-3,-4,-5,-5,-5,-5,-6,-5,-4,-3,-2
Igtp,423,4,3,4,4,5,5,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,0,-2,-3,-3,-2,-2,-2,-2,-3,-4,-4,-4,-4,-3,-3,-2,-2,-2,-2,-1,-2,-3,-3,-3,-3,-2,-2,0,0,1,2,4,4,4,3,3,3,2,3,3,3,3,3,2,2,2,2,2,2,1,3,4,4,4,4,2,1,-1,-2,-3,-3,-4,-4,-4,-4,-4,-3,-2,-2,-1,0,0,0,0,0
Psat1,370,2,0,1,2,2,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-1,0,0,0,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1
Trex1,314,-1,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-2,-1,-1,0,0,0,0,0,0,0,0,-1,0,1,1,2,3,3,2,3,3,3,3,3,2,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,0,-1,-1,0,-1,0,0,1,1,0,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,0,1,1,1,1,1,0,0,1,1,2,2,2,2,0,1,0
Trmt1l,460,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,2,2,2,1,1,-1,-2,-1,-2,-3,-2,-3,-3,-2,-3,-4,-5,-5,-5,-5,-5,-7,-7,-7,-7,-7,-6,-7,-8,-9,-9,-9,-9,-8,-8,-7,-5,-6,-5,-5,-5,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-3,-3,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1
Rpp14,122,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,1,0,0,0,-1,-2,-2,-2,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-2,-3,-2,-2,-3,-3,-3,-3,-3,-2,-2,-2,-3,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,4,4,4,3,,,,,,,
Ppa1,289,1,0,0,0,-1,-1,-1,0,1,0,-1,0,-1,-1,-1,-1,0,0,-1,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,1,2,2,3,3,5,5,5,4,4,4,4,4,3,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,3,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-4,-4,-4,-5,-5,-5,-6,-6,-6,-6,-5,-5
Dnaja1,397,3,2,3,2,3,3,2,3,3,4,4,3,3,2,2,2,3,3,3,3,4,5,5,3,2,2,2,0,-1,0,1,2,0,0,0,-1,1,0,0,-1,-1,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-2,-3,-4,-3,-3,-3,-2,-3,-2,-2,-1,0,-1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,4,4,3,3,3
Plcl2,1128,3,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,3,3,3,2,2,2,2,1,0,0,0,0,1,1,1,1,0,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-2,-2,-1,-1,-1,0,0,0,0,0,1,1,1,1,1,1,2,1,2,4,4,3,3,3,3,4,4,4,4,4,4,5,4,4,4,4,4,5,6,5,6,7,8,8,8,8,7,8,8,7,7
Eif2ak2,515,2,1,1,1,2,2,2,1,2,3,3,4,3,3,3,2,2,0,-1,0,-1,-1,-1,-2,-2,-1,-1,-1,0,1,1,0,0,1,1,1,1,2,2,1,1,1,0,0,0,-1,-1,-1,0,0,1,0,0,1,1,0,0,-1,-2,-3,-3,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-3,-2,-1,1,2,1,1,2,2,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,2
Sdhaf2,164,4,4,4,4,5,5,4,4,4,4,3,3,2,3,2,2,1,0,0,0,0,0,0,0,0,-1,0,0,-1,-2,-3,-4,-5,-5,-5,-4,-3,-2,-2,-2,-1,-2,-2,-2,0,1,1,2,2,1,1,1,1,1,1,2,1,1,2,4,3,3,4,4,3,2,2,0,1,1,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-4,-3,-3,-4,-4,-3,-3,-3,-2,-4,-4
Cndp2,475,1,0,0,0,0,-1,-2,-1,0,0,-1,-1,1,3,3,3,3,2,2,2,1,-1,-1,-1,1,1,1,1,1,1,0,0,0,-1,-1,-1,1,0,0,0,1,0,-1,-2,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-2,-1,0,1,2,2,2,1,1,0,0,0,0,0,0,1,1,1,1,0,-1,-1,-1,-2,-2,-4,-4,-4,-4,-3,-3,-4,-4,-6,-6,-5,-5,-5,-5,-4,-4
Isy1,285,5,4,4,3,3,2,3,2,1,1,1,2,2,1,1,1,1,2,2,2,2,3,3,3,2,3,3,4,3,2,2,2,2,2,2,3,3,2,3,4,4,4,3,4,3,2,0,-1,-1,0,0,0,2,1,2,1,0,0,-1,-1,0,0,1,0,0,0,0,1,0,-1,-1,-1,0,0,0,2,3,3,2,1,0,0,0,0,-1,-1,-1,-1,1,1,0,1,0,1,1,1,1,2,2,2
Mmp13,472,-4,-6,-6,-6,-7,-8,-9,-9,-9,-9,-9,-10,-10,-10,-10,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-7,-5,-3,-2,-1,-1,-1,0,1,2,1,2,2,3,3,3,3,3,2,2,2,2,1,1,1,1,2,2,1,0,0,-1,-2,-3,-3,-3,-2,-1,-1,0,1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1,2,2,2,2,3,3,4,3,2,2,1,1,1,0
Trim14,440,-1,-3,-3,-3,-2,-1,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,3,3,3,4,3,3,2,2,1,1,1,1,0,0,1,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-1,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,-1,-2,-1,-2,-1,-1,-1,0,-1,-1,0,1,1,1,1,0,-1,-1,-1,-1,-2,-1,0,0,0,0,-1,-1,-1,-2,-2,-1,-2,-1,-1
Plod3,741,1,0,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,1,1,2,1,1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,-1,-1,0,0,1,0,1,1,2,1,0,0,0,0,0,1,2,3,3,3,4,5,4,3,2,3,3,3,2,2,4,3,2,2,2,3,3,3,1,1,1,0,0,0,0,-1,-1,-2,-2,-2,-4,-5,-4
Tcof1,1356,4,4,3,4,4,3,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,-2,-1,-1,-2,0,0,1,1,0,-2,-3,-4,-4,-4,-4,-4,-3,-2,-2,-1,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-1,-2,-2,-3,-3,-4,-6,-7,-6,-5,-4,-4,-3,-3,-2,-2,-3,-4,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,0,1,1,1,3,4,5,5,6,7
