gene,seq_length,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Optn,584,-1,-2,-2,-3,-3,-3,-3,-3,-4,-5,-5,-4,-5,-5,-4,-3,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-4,-4,-4,-3,-3,-3,-3,-2,-2,-2,-1,-1,1,2,1,0,0,0,0,-1,0,-1,0,0,2,1,0,1,1,0,1,0,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,1,1,0,0,-1,0,1,1,0,-2,-1,0,0,0,1,0,2,2,1,2,1,2,1,-1,0,-1,-1,-2,-2
Babam2,245,-3,-4,-4,-3,-2,-2,-2,-2,-1,0,1,1,0,0,0,1,1,1,2,2,2,2,3,1,0,0,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-6,-7,-6,-7,-7,-7,-7,-7,-7,-7,-6,-6,-7,-6,-6,-6,-4,-3,-4,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,0
Casc3,698,-1,-2,-2,-1,-2,-3,-4,-4,-5,-5,-5,-5,-4,-4,-3,-2,-1,0,0,0,0,1,1,1,3,3,3,3,3,3,2,3,4,4,3,3,3,3,3,4,4,4,3,2,2,1,1,0,0,-1,-2,-3,-3,-4,-5,-6,-6,-6,-6,-6,-7,-8,-10,-10,-9,-10,-11,-11,-12,-13,-14,-15,-15,-14,-14,-14,-15,-15,-15,-14,-12,-12,-13,-12,-11,-10,-11,-11,-11,-12,-11,-11,-11,-11,-11,-10,-8,-9,-7,-7
Irf2bpl,775,2,1,0,0,0,0,1,1,1,1,0,-1,-2,-2,-2,-3,-2,-2,-2,-2,-2,-3,-4,-4,-4,-3,-3,-3,-2,0,0,0,1,1,1,1,-1,-1,0,0,0,0,1,1,1,2,1,1,2,3,3,3,4,4,4,3,4,3,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,-1,0
Pom121,1200,5,4,4,4,4,4,4,4,4,5,5,5,6,5,4,3,3,3,3,3,3,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,3,2,2,3,4,4,4,5,5,5,5,5,5,5,5,5,5,4,6,6,5,5,5,4,4,4,4,3,3,4,3,4,4,3,2,2,1,0,0,-1,-1,-1,-1,-1
Stxbp5,1152,4,3,2,1,2,1,1,-1,-2,-2,-3,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,0,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2
Polb,335,1,0,0,-1,-2,-2,-2,-2,-2,-1,0,1,1,1,1,1,1,2,3,3,3,4,5,5,6,6,7,6,5,5,6,7,7,7,7,6,6,6,7,7,6,4,5,5,4,3,3,3,2,2,2,3,2,3,3,3,2,3,4,5,4,2,1,1,1,1,1,1,0,0,0,1,1,1,2,3,3,3,3,3,3,2,3,3,2,2,2,0,0,-1,0,1,2,1,0,0,1,2,2,1
Pitrm1,1036,8,6,6,5,5,4,5,4,3,3,3,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,0,1,-1,-1,0,0,0,0,1,1,1,1,1,0,-1,-1,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,1,1,1,2,2,2,1,1,0,0,1,1,1,1,1,0,0,-1,-1,-1,-1,-2,-1,0,-1,-1,0,0,0,0,1,0,0,-1,-1,0,0,0,1,2
Abca9,1623,10,9,8,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,1,1,0,-1,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-2,-2,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-6,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-3,-4,-4,-3,-3,-2,-2,0,0,0,0,0,0,0,-1,-2,-1,0,0,1,0,0,-1,0,0,0,0,-1,-2,-2,-2,-1,-1,-1
Irak3,609,1,0,0,-1,-2,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-4,-3,-3,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-2,-1,-1,-1,0,0,0,2,2,2,2,3,2,1,1,1,1,2,1,1,2,2,3,3,3,4,3,2,2,1,2,1,1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-2,-2,-1
Nsun5,465,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,2,2,2,4,4,4,3,3,2,2,2,2,3,4,4,4,5,5,5,5,5,6,5,6,7,6,5,5,5,5,5,5,6,5,6,6,5,5,6,7,7,8,8,7,8,8,7,7,8,8,7,5,5,4,4,3,3,3,3,3,3
Dclre1c,573,1,0,0,0,0,0,1,0,0,0,2,2,2,3,3,3,3,4,4,5,7,6,6,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,4,5,5,4,2,1,2,3,3,3,3,1,1,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-3,-2,-4,-5,-6,-6,-6,-5,-5,-6,-6,-6,-6,-6,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2
Ddx54,874,12,11,11,11,11,10,10,9,9,8,8,7,6,6,4,4,3,3,3,3,2,0,-2,-3,-3,-3,-3,-3,-4,-5,-5,-5,-4,-4,-4,-4,-5,-4,-4,-3,-3,-3,-2,-2,-1,-2,-1,-2,-2,-3,-2,0,0,0,-1,0,-1,-2,-2,-1,0,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,5,6,7,7,6,8,9,9,8,9,9,9,8,7,6,5,5,6,6,6,6,6,6
Commd1,123,1,0,1,2,2,2,3,4,5,5,6,5,5,5,5,5,4,4,5,5,4,4,4,5,6,6,6,6,6,7,6,5,5,5,5,5,4,5,4,4,3,4,4,4,4,3,3,3,2,2,2,2,1,1,0,1,1,1,1,-1,-1,-1,-1,-2,-2,-2,-3,-4,-5,-6,-6,-5,-5,-4,-4,-4,-4,-3,-2,-2,-1,-2,-1,-2,-3,-4,-4,-4,-3,-2,-2,-1,-1,-2,,,,,,
Wdr33,271,5,3,3,3,4,4,4,4,4,4,3,3,3,3,2,2,2,3,3,4,5,5,5,4,5,6,6,6,4,3,3,4,4,4,4,5,5,5,4,4,5,5,5,5,7,6,5,5,4,3,3,3,3,3,2,0,0,0,1,1,1,0,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-2,-1,-1,-2,-1,0,-1,-1,0,0,0,1,1,2,2,3,3,4,4,4,4,4,5,5,5,5
Cerk,531,4,3,3,4,4,4,5,5,6,5,5,5,5,5,5,5,5,4,2,1,1,1,1,1,1,1,1,1,1,0,0,-1,-2,-2,-3,-4,-5,-6,-5,-4,-4,-4,-4,-4,-3,-3,-3,-2,-1,-2,-3,-3,-3,-3,-3,-3,-2,-2,-1,-1,0,2,3,3,4,5,6,7,7,7,7,8,8,8,7,7,7,6,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,2,1,1,0,0,-1,0
Pitpnc1,268,2,0,0,0,-2,0,0,-2,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-4,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-7,-6,-4,-4,-4,-3,-4,-4,-2,-2,-2,-1,-1,-1,0,0,1,1,1,3,4,4,4,4,4,3,4,4,4,4,5,4,3,3,3,3,3,2,1,1,1,1,1,1,0,1,1,1,1,0,0,-1,-1,0,0,0,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-3,-2,-3,-3,-2
Agpat4,378,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,1,1,1,1,0,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,0,-2,-1,-1,-1,-1,-1,-1,-2,-1,0,0,0,0,1,2,1,1,0,0,1
Lgi2,550,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,-2,-1
Naxe,282,5,4,5,5,5,4,4,4,4,4,5,6,6,6,5,5,5,5,4,4,4,3,4,4,4,4,4,3,2,2,1,1,0,-1,-1,-2,-2,-2,-2,-3,-4,-5,-5,-5,-4,-5,-5,-5,-5,-6,-6,-6,-7,-7,-7,-7,-7,-6,-5,-5,-5,-4,-4,-3,-3,-2,-2,-2,-2,-1,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,0,0,1,1,1,2,2,2,2
Sf3a1,791,-1,-3,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,0,0,0,0,-1,0,2,2,2,2,1,0,-1,-1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0,0,0,-1,-1,-1,0,1,2,3,3,1,1,1,0,0,2,2,2,1,1,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,1,0,0,0
Mcfd2,145,2,1,0,0,0,0,0,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-3,-3,-3,-3,-4,-4,-5,-6,-6,-5,-5,-6,-6,-5,-6,-6,-7,-7,-7,-7,-7,-8,-7,-8,-8,-8,-8,-8,-6,-6,-5,-6,-6,-7,-6,-6,-6,-5,-5,-6,-6,-5,-6,-6,-5,-5,-4,-4,-4,-4,-4,-3,-2,-3,-4,-4,-4,-5,-6,-6,-6,-5,-5,-4,-5,-6,-7,-7,-7,-6,-6,-6,-6,-6,-6,-6,-5,-6,-7,-8,-7
Dcaf8,591,0,-2,-3,-3,-3,-5,-5,-5,-5,-5,-4,-5,-6,-7,-6,-6,-7,-7,-7,-7,-7,-7,-7,-7,-8,-8,-7,-7,-7,-7,-6,-5,-4,-4,-6,-5,-4,-4,-4,-5,-5,-5,-5,-4,-4,-5,-5,-4,-5,-5,-6,-6,-6,-7,-7,-6,-6,-6,-6,-6,-7,-7,-8,-9,-8,-7,-8,-8,-8,-7,-7,-7,-8,-9,-10,-10,-10,-11,-10,-9,-8,-7,-7,-6,-4,-3,-2,-2,-2,-1,-2,-2,-2,-1,-1,-3,-4,-5,-4,-4
Hibch,385,6,5,5,4,4,4,3,3,2,2,1,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,1,1,1,1,1,1,2,2,3,4,4,4,4,5,4,4,4,4,3,3,2,2,1,1,1,0,0,-1,-1,0,0,0,0,0,1,1,1,1,0,0,0,-1,-1,0,0,-1,-1,-2,-1,0,2,2,4,4,4,4,4,4,3,2,2,3,2,1,0,0,0,0,0,0,0,1,1
Flcn,579,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-2,-3,-3,-3,-4,-6,-7,-8,-8,-8,-8,-7,-7,-7,-7,-6,-6,-5,-5,-5,-5,-5,-5,-6,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-3,-1,1,2,1,1,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,1,0,0,0,0,1,1,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,2,3
Acat1,424,4,3,3,4,4,4,4,4,3,3,3,3,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,-2,-1,0,0,-1,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3
IntS13,732,0,-2,-3,-3,-3,-2,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,2,2,2,1,1,0,0,1,1,1,1,1,2,1,1,0,-1,-1,-1,-1,-1,0,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-3,-3,-4,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2
Arhgap9,406,6,6,5,5,5,5,5,5,5,4,3,3,2,1,1,2,2,2,2,3,3,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,3,4,4,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,2,1,0,0,-1,-1,-1,-2,-2,-2,-1,-2,-3,-2,-2,-2,-2,-3,-3,-3,-4,-3,-4,-4,-3,-3,-4,-4,-3,-3,-2,-1,0,0,1,1,-1,0,0,-1,-2
Haus3,570,-2,-3,-4,-5,-5,-6,-6,-7,-7,-6,-6,-5,-6,-7,-7,-7,-7,-7,-8,-9,-8,-8,-8,-8,-8,-8,-6,-7,-6,-7,-7,-7,-6,-6,-6,-5,-3,-2,-2,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-3,-3,-3,-1,-2,-1,-2,-1,0,0,0,2,2,1,-1,0,-1,-2,-2,-2,-2,-2,-3,-4,-4,-4,-3,-2,-2,-1,-2,-2,-2,-3,-2,-2,-1,0,0,0,1,0,0,1,2,1,2,1
Eif3l,564,-7,-7,-7,-8,-8,-8,-7,-7,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-5,-5,-4,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,0,-1,-1,0,-2,-2,-1,0,0,-1,-1,-1,-1,-1,0,0,1,1,0,-1,-1,-2,-2,-1,-1,-1,-2,-3,-3,-4,-4,-3,-4,-4,-3,-3,-4,-3,-3,-2,-3,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-1,-2,-3,-3,-3,-2,-2,-2,-1,-1,-2,-1,-1,-1,-1
Tspan14,270,2,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,-1,-1,-1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-2,-2
Sf3b4,424,-2,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-3,-3,-3,-3,-2,-3,-2,-2,-2,-1,0,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,-2,-3,-3,-4,-4,-4,-4,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-2,-1,-1,-1,0,0,1,1,1,1,3,4,5,4,5,5,5,5,4,4,4,4,4,4,2,2,1,1,-1,-2,-1,-2,-2,-2,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4
Tprkb,175,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,0,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-2,-2,-2,-1,0,0,0,2,2,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,2,2,2,3,4,3,3,3,2,1,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-2,-2,-2,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-3,-3,-4,-4,-4
Mbnl3,342,3,2,1,1,0,0,1,1,1,1,0,1,2,1,1,1,1,0,1,1,2,1,2,2,2,1,0,0,0,1,0,1,2,2,4,3,2,2,3,3,3,3,2,2,2,2,2,4,4,4,3,2,2,2,2,3,4,4,4,3,3,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Nectin4,483,0,-1,-2,-2,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-2,-3,-4,-3,-3,-3,-3,-3,-3,-2,-2,-3,-3,-4,-5,-5,-5,-4,-4,-3,-3,-3,-2,-1,-1,-2,-2,-2,-3,-3,-3,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-1,0,0,0,0,0,-1,-2,-1,-1,-3,-3,-2,-2,-2,-1,0,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-4,-4,-5,-4,-4,-5,-4,-3,-3
Aimp2,320,2,1,1,2,2,2,2,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-2,-2,-3,-4,-4,-5,-4,-3,-3,-3,-4,-4,-2,-2,-2,-2,-3,-3,-2,-2,-1,0,0,0,0,0,-1,-1,-1,-1,-3,-3,-2,-1,-1,-1,-2,-3,-4,-5,-4,-4,-5,-5,-5,-5,-4,-4,-4,-5,-6,-6,-6,-6,-6,-6,-4,-5,-4,-4,-3,-3,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1
Bloc1s5,185,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,2,1,1,2,1,0,-1,0,0,-1,-1,0,0,0,0,1,0,0,-1,-2,-2,0,0,0,2,1,1,2,1,1,2,3,3,1,1,1,1,1,0,1,1,-1,-1,-1,-1,-2,0,0,2,2,1,0,-1,-1,-2,-1,-1,-3,-3,-3,-4,-3,-3,-2,-2,-2,-2,-3,-2,-2,-2,0,0,0,0,1,-1,-1,-3,-1,0,1,2,2,2
Blmh,455,1,0,0,0,0,-1,-1,-1,-2,-1,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,5,6,6,5,4,3,3,2,2,1,1,1,1,0,0,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,-2,-3,-4,-4,-4,-3,-1,0,0,0,-1,-2
Lyrm2,88,7,7,7,7,8,7,7,7,7,6,6,5,6,7,6,6,6,5,4,3,4,3,2,2,3,4,4,4,3,3,3,1,0,-1,-2,-2,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,1,0,0,-2,0,1,1,0,-1,-1,-2,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anapc13,74,-5,-6,-5,-5,-4,-5,-5,-6,-6,-6,-8,-8,-9,-8,-8,-8,-7,-6,-7,-7,-8,-6,-6,-7,-8,-8,-7,-6,-5,-6,-6,-6,-6,-6,-6,-5,-5,-6,-5,-5,-4,-4,-3,-3,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mrpl58,206,6,5,6,6,6,5,5,5,4,4,4,4,4,3,3,3,2,3,3,3,3,2,2,3,2,2,1,0,-1,-1,0,0,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,2,3,3,2,2,3,3,2,2,3,3,3,4,3,3,3,2,2,2,1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,2,2,1,2
Gspt1,635,-3,-5,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-2,-3,-3,-2,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-2,-3,-3,-3,-3,-4,-4,-4,-4
Lig1,1132,4,3,3,3,3,3,3,2,3,2,3,2,2,2,1,2,1,0,1,1,0,0,-1,-1,-2,-2,-1,-1,0,-1,-1,-1,-2,-2,-2,-2,-1,0,0,-1,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-3,-4,-3,-3,-1,-1,-2,-2,-3,-3,-3,-4,-3,-3,-3,-4,-5,-5,-5,-4,-4,-4,-4,-4,-4,-3,-2,0,0,0,0,2,1,1,0,-1,-1,0,-1,-1,0,0,1,2,2,2,3,2,2,2
Gale,347,-1,-2,-2,-3,-3,-3,-3,-3,-3,-2,-2,-3,-4,-4,-4,-4,-5,-5,-5,-4,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-6,-6,-5,-4,-4,-4,-4,-3,-2,-1,-2,-3,-3,-2,-1,-1,-1,-1,-2,-2,-2,-1,0,1,2,2,2,2,2,3,4,4,4,3,3,3,4,4,3,2,2,2,2,1,1,1,1,0,0,0,1,1,0,0,0,1,2,2,2,2,1
Ugt2b1,529,4,3,2,2,1,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-3,-3,-3,-2,-1,-2,-3,-3,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-3,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,-1,0,2,2,3,3,2,2,3,1,1,1,0,0,0,0,1
Suox,546,6,5,5,5,5,4,4,3,2,2,2,2,1,1,1,1,1,1,-1,-2,-3,-3,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,1,1,2,2,3,4,5,5,4,3,3,3,2,2,1,2,1,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,1,0,0,0,0,0,0,0,0,0,-1,-2,-1,0,0,-1,-1,-1,0,0,0,-1,-1
B4galt7,327,7,6,6,6,6,5,4,3,3,3,3,3,3,3,4,5,5,4,4,3,3,3,3,3,3,3,1,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-5,-5,-5,-5,-6,-6,-5,-5,-5,-4,-4,-4,-4,-4,-3,-5,-4,-4,-5,-6,-5,-5,-5,-5,-4,-4,-4,-3,-2,0,1,1,1,2,3,4,3,3,3,3,3,3
Gtf2f2,249,2,1,1,3,2,2,3,4,5,4,4,4,5,4,5,5,5,6,6,6,6,7,6,5,5,4,4,4,4,4,3,2,2,1,1,1,1,-1,-1,0,0,1,0,0,-1,-1,-1,-2,-2,-1,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,0,1,0,0,0,-1,-2,-1,-1,-1,-1,-2,-2,-3,-2,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,1,2
Sumf1,372,3,2,2,1,0,0,-2,-1,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,0,0,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,1,2,1,0,0,0,0,1,1,0,0,-1,-2,-2,-2,-1,0,0,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4
Rbmx2,326,1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-2,-1,-1,-1,0,-2,-1,-1,-2,-2,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-4,-3,-2,-2,-2,-1,0,1,1,2,2,3,3,3,3,2,1,1,2,2,2,3,3,3,3,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,4,4,3,3,2,2,1,0,0,0,-1,-1,-1,0
Ilkap,269,-1,-2,-3,-2,-2,-2,-2,-2,-1,-1,0,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,3,3,3,4,4,3,4,4,4,4,5,5,4,4,3,3,3,4,4,4,3,2,1,1,0,0,0,0,-1,-1,0,1,1,1,1,3,1,1,1,0,-1,-1,-1,-1,0,0,0,-2,-2,-2,-1,0,1,1,1,0,0,-1,-1,0,0,-1,-1,-1,0,-1,0,-1,-2,-2,-2
Fahd1,221,3,2,3,3,3,2,2,2,1,0,0,0,1,1,2,1,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-1,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-3,-2,-2,-2,-1,-2,-2,-2,-4,-6,-6,-4,-3,-2,-2,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,2
Nup133,1155,5,4,4,5,6,6,6,6,6,5,5,5,5,5,5,5,4,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-2,-2,-3,-4,-4,-3,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-7,-6,-6,-5,-5,-5,-4,-4,-4,-3
Gga1,635,-1,-2,-1,-1,-1,-2,-1,-1,0,-1,-2,-1,-2,-3,-3,-3,-4,-4,-4,-3,-3,-3,-3,-4,-2,-2,-2,-2,-2,-2,-3,-3,-4,-4,-4,-3,-3,-3,-3,-2,-1,-2,-1,-1,-1,0,0,0,0,0,1,1,1,0,-2,-2,-2,-1,-1,0,1,1,2,1,1,1,2,2,2,2,2,4,4,4,4,3,4,4,4,2,2,2,3,4,6,6,6,4,4,3,3,3,3,4,4,4,3,3,2,1
Mpdu1,247,0,-2,-2,-2,-1,-1,0,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0
