Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Gmppb,420,5,4,4,3,3,3,3,3,3,3,3,3,2,1,1,1,0,0,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-5,-5,-5,-5,-5,-5,-4,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-5
Gpr84,396,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,0,0,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2
Golga3,1487,-3,-4,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-4,-3,-3,-4,-5,-5,-5,-4,-5,-5,-5,-4,-4,-3,-2,-3,-4,-3,-3,-3,-4,-3,-3,-3,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-1,-2,-2,-2,-1,-1,-1,-3,-3,-3,-4,-3,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-2,-2,-2,-1,-1,-1,0,0,0,1,1
Gnb4,340,-1,-2,-2,-1,-1,0,0,0,-2,-2,-1,-1,1,1,1,0,1,1,2,3,4,4,4,3,3,3,3,5,5,5,5,5,5,5,5,5,4,4,6,6,6,6,5,5,5,5,3,3,3,2,2,2,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,0,0,0,0,0,0,0,-1,0,0,1
Golga5,729,0,-1,-1,-1,-1,-1,0,0,1,1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,-3,-1,-1,-1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,1,1,1,0,1,1,1,1,1,1,1,2,3,4,4,4,3,3,1,0,-1,-1,0,0,-1,-1,-1,-1,0
Gys1,953,3,2,2,3,1,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,1,0,0,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-1,-1,-2,-3,-3,-3,-4,-3,-3,-3,-3,-2,-3,-3,-2,-3,-3,-3,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,-2,-2,-1,-1,-1,-1,0,-1,-1,-1,-1
Gm5431,844,0,0,0,1,1,1,1,1,0,0,0,0,-1,0,0,0,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-3,-3,-4,-4,-4,-4,-5,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,0,0,0
Gripap1,274,1,0,0,0,0,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,3,3,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,-1,-1,-1,0,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,4,3,3,2,3
H1-0,194,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,3,3,3,3,3,2,1,2,2,3,4,4,3,3,4,5,5,4,4,4,3,3,3,3,5,4,4,3,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,5,6,6,7,7,5,4,4,5,5,4,4,4,4,5,6,6,7,7,6,6,6,7,7,7,7,7,8,9,9,8,9,9,9,10,11
H2-D1,374,3,2,2,2,2,3,3,3,3,3,2,2,3,3,3,2,2,2,2,2,0,-1,-1,-2,-2,-2,-1,-2,-3,-3,-4,-4,-5,-5,-5,-5,-5,-6,-6,-5,-4,-3,-4,-4,-5,-4,-5,-5,-5,-6,-5,-4,-5,-3,-4,-4,-5,-4,-3,-2,-1,-1,-1,-1,-1,-2,-1,0,-1,-2,-1,-2,-2,-2,-1,-1,0,0,0,1,2,2,3,2,3,3,3,2,2,1,1,1,2,1,1,1,0,-1,0,1
Gsdmd,656,-2,-3,-3,-3,-2,-2,-2,-1,0,0,0,-1,-1,-1,-1,0,2,2,2,3,2,2,3,4,5,4,4,4,3,3,2,2,1,0,0,1,1,0,0,1,1,2,2,2,3,2,1,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,2,2,2,1,0,1,1,0,0,-1,-1,-1,-2,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
H2-Q4,354,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,1,2,2,2,2,2,1,1,1,0,0,0,-1,-1,-1,0,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-2,-2,-3,-3,-4,-4,-5,-5,-5,-6,-5,-5,-6,-4,-5,-5,-6,-5,-4,-3,-2,-2,-2,-2,-2,-3,-2,-1,-1,-2,-1,-1
H2-T24,363,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-3,-3,-3,-3,-3,-1,-1,-1,-1,-1,-2,-2,-1,-1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,4,5,4,4,4,5,4,4,3,3,3,3,3,3,3,2,2,2,1,1,0,0
H2-Eb1,264,3,3,3,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,3,3,2,3,3,2,2,2,2,1,-1,-1,-1,1,1,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-2,-2,-2,-2,-3,-2,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-6,-7,-6,-5,-4,-4,-4,-4,-4,-5,-5,-4,-4,-3,-3,-4,-5,-5,-5,-5,-4,-4,-4,-4,-3,-2,-2,-2,-2,-2,-1,0,0,-1
H2-Aa,256,-2,-3,-3,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-6,-6,-7,-7,-7,-6,-6,-7,-6,-6,-5,-5,-6,-6,-7,-6,-5,-6,-6,-6,-6,-6,-6,-6,-7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-4,-3,-3,-3,-3,-3,-2,-2,0,-1,-2,-1,-1,-1,-1,-1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2
H2-Q6,306,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,0,0,1,1,1,1,2,1,0,0,-1,-1,-2,-2,-2,-1,-1,-2,-2,-1,0,1,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-4,-3,-4,-4,-5,-4,-3,-2,-1,-1,-1,-2,-2,-3,-2,-1,-1,-2,-1,-2,-2,-2,0,0,1,1,1,2,3,3,4,3,4,4,4,3,3,2,2,2,3,3,3,3,2,1,0,1
Hcls1,486,-6,-7,-7,-9,-8,-9,-9,-8,-8,-7,-7,-6,-6,-6,-7,-6,-6,-6,-5,-4,-4,-4,-3,-3,-2,-2,-1,-1,0,0,2,2,2,2,0,1,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,-1,0,-1,1,2,1,3,3,3,2,1,0,0,0,1,1,0,0,-2,-1,-1,-1,-1,-1,-1,-2,-3,-3,-2,-2,-1,-2,-1,-1,-1,0,-1,-2,-1,-2
H2-T23,357,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,0,-1,-1,-2,-2,-3,-3,-3,-3,-3,-4,-4,-3,-2,-1,-2,-2,-3,-3,-4,-4,-4,-5,-4,-3,-4,-3,-4,-4,-5,-4,-3,-2,-2,-2,-1,0,0,-1,0,1,1,0,1,0,0,0,1,1,2,2,2,3,3,2,2,1,2,2,2,1,1,0,1,1,1,-1,-1,-1,-2,-3,-3,-2,-3
Hmox1,289,-3,-4,-4,-5,-5,-4,-4,-3,-3,-2,-2,-2,-1,-1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,2,2,2,2,1,0,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-2,-2,-2,-3,-4,-4,-4,-3,-2,-2,-2,-2,-3,-3,-3,-2,-1,-1,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,0,1,1,1,1,0,0,0
Hmgcs1,520,-1,-2,-3,-3,-3,-4,-4,-5,-4,-4,-4,-4,-4,-5,-5,-6,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,-2,-2,-2,-2,-2,-3,-1,-2,-3,-2,-2,-1,-2,-2,-1,-1,-1,0,0,1,0,0,-1,0,0,0,0,0,0,-2,-2,-2,-2,-1,-1,-1,-2,-1,0,-1,-1,-1,-1,-2,-1,-1,0,0,0,0,0,0,1,0,0,0,0,-1,-2,-1,-1,-1,-1,-3,-3,-3,-3,-3,-4,-3,-3,-3,-3,-2
Hnrnpm,392,-2,-3,-3,-2,-1,0,1,1,1,1,1,1,1,0,0,0,-1,-1,-1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,-1,-1,-2,-2,-1,-2,-2,0,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,0,-1,0,1,1,1,1,1,2,2,2,3,3,2,4,5,4,4,4,4,4,4,4,4,4,3,2,1,1,1,0,0,0,-1,-1,-2,-3
Hk2,917,1,0,0,-1,-2,-2,-2,-2,-3,-3,-3,-2,-1,0,1,2,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,2,3,3,3,3,4,5,5,4,3,2,1,0,0,0,1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,-1,0,0,0,-2,-2,-2,-2,-1,0,0,0,0,-1,0,0,0,0,0,1,1,0,-1,-1,-1,0,-1,-1,-1,-2,-2,-3,-3,-4,-3
Hnrnph3,177,1,1,0,1,1,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-2,-2,-1,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-5,-5,-5,-5,-5,-5,-6,-5,-6,-5,-4,-4,-4,-4,-3,-2,-3,-3,-4,-4,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,-2,-2,-2,-1,-1,-1,-1,-1
Hopx,73,-2,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-3,-2,-2,-3,-3,-3,-3,-2,-1,-1,-1,0,-1,0,0,-1,-2,-2,0,1,1,0,0,0,0,0,-1,-1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hspa1a,218,-2,-3,-2,-2,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,0,-2,-3,-4,-3,-4,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-3,-3,-2,0,0,0,1,0,1,2,2,1,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-3,-3,-4,-4,-4,-5,-6,-7,-9,-8,-8,-10,-10,-9,-10,-9,-9,-11,-11,-11,-10,-10,-9,-9,-9,-9,-9,-9,-8,-8,-9
Hydin,5154,3,2,2,2,1,1,0,0,0,0,-1,-1,0,0,1,0,1,1,1,1,2,3,3,2,2,2,3,3,2,2,2,3,4,4,4,5,5,5,5,5,6,6,5,5,5,5,4,4,4,4,3,3,3,4,5,4,3,2,2,2,3,2,1,1,1,0,-1,-1,-1,0,-1,-1,-1,-2,-2,-2,-3,-3,-2,-2,-2,-3,-3,-2,-2,-1,0,2,2,2,1,1,0,0,0,-1,0,0,-1,-2
Ifi205a,404,1,1,1,1,2,2,0,-2,-3,-3,-3,-4,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,0,-1,-1,-1,-2,-2,-3,-2,-3,-2,-2,-1,0,1,1,0,2,1,1,1,1,2,3,4,4,3,3,3,4,4,2,3,3,2,3,3,2,1,2,1,1,0,0,0,1,2,0,0,0,0,0,-1,-2,-3,-3,-2,-2,-2,-3,-4,-3,-4,-4,-4,-3,-3,-1,0,0,0,0,1,0,-1,-2
Ifi47,420,0,-1,0,0,1,1,1,1,1,1,0,0,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-2,-2,-3,-2,-2,-2,-2
Icam1,537,2,1,1,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-3,-2,-1,-2,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-4,-4,-4,-5,-6,-5,-5,-6,-6,-6,-6,-6,-5,-5,-6,-6,-6,-7,-6,-5,-5,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,-1
Ifih1,1025,2,1,1,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-2,-2,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-5,-4,-4
Ifit3b,428,0,0,-1,-1,0,-1,-1,-1,-1,0,0,1,2,1,1,1,1,1,1,1,1,2,1,0,-1,-1,-1,-1,0,0,-1,-3,-1,-1,-1,0,0,0,-1,-1,-1,-1,-2,-3,-4,-3,-3,-3,-3,-3,-4,-5,-4,-4,-4,-4,-3,-3,-3,-4,-3,-3,-4,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-4,-3,-2,-2,-3,-2,-1,-2,-2,-2,-3,-4,-3,-2,-1,-1,0,0,-1,-1,-1,-1,0,0,0
Ifit2,382,0,-1,-1,0,0,0,-1,-1,-1,-1,-2,-3,-4,-3,-3,-3,-3,-3,-4,-5,-4,-4,-4,-4,-3,-3,-3,-4,-3,-3,-4,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-4,-3,-2,-2,-3,-2,-2,-3,-3,-3,-4,-5,-4,-3,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,2,2,1,-1,-1,0,0,0,1,0,1,2,3,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1
Igf2bp2,127,3,2,3,4,3,3,3,2,1,0,0,0,1,1,3,1,0,0,0,0,0,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-2,-3,-3,-2,-2,-1,-1,-2,-1,-1,-2,-2,-1,-2,-1,0,0,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,0,0,0,1,1,2,1,0,0,1,0,0,-1,-2,-2,-1,-1,-1,-2,-2,-1,0,-1,-2,-2,-1,0,0,0,-1,1,0,,
Igtp,424,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-3,-2,-2,-3,-2,-1,-1,-1,-1,-2,-2,-2,-1,0,0,-1,-1,-1,-1,-2,-3,-2,-2,-3,-3,-3,-3,-3,-3,-2,-1,-1,-1,0,-2,-3,-4,-3,-3,-2,-2,-2,-3,-3,-1,0,0,0,0,1,1,0,-1,-1,-2,-2,-2,-2,-2,-3
Ifng,735,0,-1,0,0,0,-1,-2,-1,-1,-1,-1,0,1,1,2,2,1,1,0,-1,-2,-1,-2,-4,-4,-4,-4,-5,-6,-7,-6,-6,-6,-6,-6,-5,-4,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-4,-4,-5,-5,-5,-5,-6,-7,-7,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-7,-8,-7,-7,-7,-6,-6,-6,-7,-7,-7,-6,-6,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-3
Ifitm2,481,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,-1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,1,1,2,1,1,0,-1,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-2,-2,-2,-2,-2,-3,-3,-2,-1,-1,-1,-1,-1,-1,-2,-2,-3,-2,-2,-2,-1,-1,-1
Ifitm3,236,2,1,1,1,2,2,3,3,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1
Ifit3,382,0,-1,-1,0,0,0,-1,-1,-1,-1,-2,-3,-4,-3,-3,-3,-3,-3,-4,-5,-4,-4,-4,-4,-3,-3,-3,-4,-3,-3,-4,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-3,-3,-4,-3,-2,-2,-3,-2,-2,-3,-3,-3,-4,-5,-4,-3,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,2,2,1,-1,-1,0,0,0,1,0,1,2,3,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1
Il2rg,266,5,4,4,3,2,1,1,2,2,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-3,-2,-2,-3,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1,-1,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,-1,-2,-3,-3,-3,-2,-2,-2,-2,-2
Il1b,269,-6,-7,-6,-6,-6,-6,-5,-5,-5,-6,-5,-5,-5,-5,-6,-6,-6,-5,-4,-4,-3,-3,-3,-3,-2,-2,-1,-1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-4,-5,-6,-5,-6,-6,-6,-7,-7,-7,-8,-9,-10,-11,-11,-11,-11,-11,-10,-10,-9,-9,-9,-8,-8,-8,-8,-8,-7,-7,-5,-5
Ikbke,610,-7,-8,-7,-7,-7,-8,-7,-6,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-5,-4,-3,-4,-3,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,0,1,2,2,3,3,3,2,2,3,3,3,3,3,4,3,2,3,1,0,0,0,0,1,0,1,0,0,1,0,-1,-2,-3,-3,-5,-5,-6,-4,-4,-5,-5,-5,-5,-4,-4,-3,-3,-3,-2,-1,-2,-2,-2,-1,-1,0,0,0,-2,-2,-2,-2,-2,-3
Il1a,270,-4,-5,-5,-5,-5,-5,-4,-5,-5,-4,-3,-3,-4,-4,-4,-5,-5,-4,-4,-4,-3,-3,-3,-3,-3,-2,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,0,-1,-1,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,4,5,7,7,7,6,6,5,5,5,5,4,2,2,2,1,1,1,1,1,0,0,-1,-2,-2,-2,-3,-3,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-6,-5,-5,-3,-2,-1
Il18bp,193,3,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2
Il36g,574,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-2,-2,-2,-2,-1,-1,-1,-1,0,0,1,1,1,1,1,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Inip,104,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,2,2,2,3,3,5,3,4,4,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-2,,,,,,,,,,,,,,,,,,,,,,,,,
Inpp5b,993,-3,-3,-2,-2,-1,-1,-1,-1,-1,0,1,1,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1,0,1,3,3,2,2,2,1,0,-1,-1,-1,-1,-3,-3,-4,-4,-3,-3,-2,-1,-2,-1,-1,-1,-2,-3,-3,-3,-3,-4,-5,-7,-7,-7,-7,-7,-7,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-6,-6,-6,-5,-5,-5,-5,-4,-3,-3,-3,-3,-2,-2,0,0,0,0,0,-1,-1,0,1,1,1
Iqcf3,203,-6,-8,-7,-8,-7,-8,-7,-9,-11,-12,-12,-11,-11,-10,-9,-10,-8,-8,-9,-9,-8,-7,-7,-8,-7,-8,-8,-8,-8,-8,-6,-5,-5,-4,-5,-5,-6,-5,-5,-5,-5,-6,-7,-8,-8,-8,-8,-8,-7,-7,-8,-8,-8,-8,-8,-8,-7,-7,-8,-7,-8,-8,-8,-8,-8,-6,-5,-5,-4,-5,-5,-4,-3,-3,-3,-2,-4,-4,-5,-4,-3,-5,-5,-4,-5,-5,-6,-5,-4,-4,-4,-4,-4,-5,-4,-5,-5,-6,-6,-5
Irf9,417,8,8,8,9,9,9,8,8,8,6,6,5,5,5,4,4,4,4,3,2,1,1,1,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,2,1,0,0,-1,-1,-1,-1,-1,0,1,2,2,2,1,2,1,2,1,2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,2,2,4,4,4,4,4,4,4,4,3,3,2,0,1,0,-1,-1,0,1,2,1,1,1,0,0,0,1,0
Irf5,1102,4,3,4,4,5,5,4,5,5,5,5,4,4,3,4,5,5,5,4,4,3,2,2,2,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,1,1,1,1,1,1,2,2,1,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,-1,0,1,1,1,1,0,-1,-1,0,-1,0,0,0,0,1,1,1,1,-1,-1,-1,-1,0,0,1,1,1,1
Isy1,773,-2,-3,-2,-3,-3,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-3,-3,-3,-3,-3,-4,-3,-3,-4,-4,-4,-5,-5,-5,-5,-6,-6,-6,-5,-6,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-6,-6,-4,-4,-4,-3,-3,-2,-2,-1,-1,0,0,-1,-1,0,0,0,0,1,2,2,3,3,3,4,4,4,4,4,4,5,5,5,5,5,4,3,4,3,3,4,3,4,5,5,5,5,5,5,5,4,3,3,4
Itga5,1053,6,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,2,1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-2,-1,-2,-2,-2,-1,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,0,0,0,1,1,1,0,0,0,0,0
Itgb7,806,-2,-3,-3,-3,-3,-4,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-5,-5,-4,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-2,-2,0,1,1,2,2,2,2,2,2,1,1,0,0,1,2,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2,0,0,-1,-2,-2,-1,-1,0,0,0,0,1,1,-1,-1,-1,-1,-2,-3,-2,-2,-1,-1,-2,-3,-3,-3,-3,-3,-3,-2,-2,0,1,2
